STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,geometry,GEOID,NAME,total_rentE,total_rentM,lessthan_100E,lessthan_100M,r100_to_149E,r100_to_149M,r150_to_199E,r150_to_199M,r200_to_249E,r200_to_249M,r250_to_299E,r250_to_299M,r300_to_349E,r300_to_349M,r350_to_399E,r350_to_399M,r400_to_449E,r400_to_449M,r450_to_499E,r450_to_499M,r500_to_549E,r500_to_549M,r550_to_599E,r550_to_599M,r600_to_649E,r600_to_649M,r650_to_699E,r650_to_699M,r700_to_749E,r700_to_749M,r750_to_799E,r750_to_799M,r800_to_899E,r800_to_899M,r900_to_999E,r900_to_999M,percent_under_1k,OID_,ZONE_CODE,COUNT,AREA,MEAN
06,067,008512,06067008512,85.12,Census Tract 85.12,G5020,S,4000561,0,+38.6698999,-121.1025625,"list(c(1948686.86062982, 1948647.47787294, 1948642.49868588, 1948626.97067538, 1948619.39266029, 1948611.20601299, 1948601.97619757, 1948591.78956137, 1948580.81949863, 1948569.05900061, 1948558.16967294, 1948548.23505806, 1948539.42924973, 1948531.84350305, 1948525.72703702, 1948495.18884295, 1948437.80053228, 1948432.57064058, 1948196.26343868, 1948038.28852388, 1948017.53400072, 1947986.49842507, 1947955.0374777, 1947933.95380869, 1947907.213337, 1947870.29446465, 1947838.35089962, 1947817.1186771, 
1947785.36629936, 1947753.88577473, 1947733.10806735, 1947720.4188301, 1947708.51161982, 1947687.05182741, 1947666.20925709, 1947645.54724515, 1947618.99522472, 1947599.65475887, 1947597.14034583, 1947587.08413183, 1947568.8861025, 1947551.30318647, 1947533.81738758, 1947518.50570749, 1947498.45224485, 1947479.97361872, 1947419.06985514, 1947407.51025771, 1947397.84421791, 1947393.18386811, 1947372.53618226, 1947355.93456851, 1947344.51485597, 1947326.51058381, 1947301.21899718, 1947274.69596875, 
1947253.96983777, 1947239.74192819, 1947225.42340373, 1947210.84089169, 1947181.05654723, 1947154.29867548, 1947182.3964517, 1947188.32700027, 1947191.73614762, 1947192.58433871, 1947191.77872327, 1947188.57192388, 1947184.02065584, 1947132.30919137, 1947128.65512011, 1947120.61411058, 1947115.56114456, 1947111.38003829, 1947107.02434982, 1947105.28180678, 1947103.24630649, 1947102.0842183, 1947098.93780217, 1947094.3966781, 1947094.31036311, 1947088.37671385, 1947081.22246511, 1947072.67428452, 
1947062.90553791, 1947051.82920662, 1947013.13869685, 1946920.97022047, 1946857.84952138, 1946850.08935262, 1946843.81087247, 1946838.7515373, 1946834.91351018, 1946831.91455126, 1946831.41624795, 1946831.58293458, 1946833.22906094, 1946836.09281167, 1946838.63604958, 1946841.96467872, 1946847.78361052, 1946848.40655096, 1946864.06263814, 1946895.98483654, 1946901.02550605, 1946908.60213119, 1946917.4775608, 1946926.0730837, 1946937.19875152, 1946993.2793981, 1946973.77575133, 1946958.2520828, 1946943.51530625, 
1946922.85156695, 1946910.12442957, 1946898.35748749, 1946881.97334185, 1946872.21382265, 1946823.33225471, 1946815.99584676, 1946809.18956402, 1946805.88143231, 1946800.23544829, 1946795.80847051, 1946790.35188448, 1946786.09902404, 1946780.36619763, 1946776.6332695, 1946777.18293544, 1946769.09640383, 1946759.88671472, 1946749.3428316, 1946729.17102095, 1946722.61471861, 1946714.71692179, 1946675.34496127, 1946664.58784759, 1946645.79497109, 1946639.97127608, 1946629.9335098, 1946622.54293669, 
1946611.8779884, 1946591.04919169, 1946705.32778758, 1947308.17900386, 1947328.20370312, 1947356.30960211, 1947414.74736869, 1947429.25502008, 1947458.86144879, 1947499.73935717, 1947533.60485576, 1947671.38415882, 1947772.39421857, 1947873.58383243, 1947938.16110042, 1947954.07186145, 1948044.31414617, 1948304.20883726, 1948480.92283684, 1948686.86062982, 739476.156946423, 739456.644063927, 739453.900025162, 739448.669112809, 739447.93978562, 739447.325321944, 739446.939482372, 739446.670708424, 
739446.40689212, 739445.037909675, 739443.774460065, 739442.060926549, 739439.896205885, 739437.945820586, 739434.320901496, 739423.190174346, 739406.012506162, 739404.935439155, 739328.611719536, 739277.883854459, 739272.243373149, 739265.225358091, 739259.764417877, 739257.123713417, 739254.741268007, 739253.423189478, 739254.182744899, 739255.539909188, 739258.962858211, 739264.049444311, 739268.401374868, 739271.591276325, 739274.554143638, 739281.130912802, 739288.92496214, 739297.717059085, 
739311.098781727, 739322.324876388, 739323.895290256, 739330.398978693, 739343.283055004, 739357.051350039, 739372.373299105, 739387.348228896, 739409.458847327, 739432.780553796, 739518.656699086, 739534.939839027, 739547.880251412, 739554.127312621, 739578.462443579, 739595.777392278, 739606.730893953, 739622.500729762, 739642.09233511, 739659.693679795, 739671.817726485, 739679.237008725, 739686.101816546, 739692.524291216, 739703.819092494, 739711.985883546, 739816.493042793, 739845.097083285, 
739874.161546208, 739897.580725971, 739921.010629194, 739950.006974915, 739973.017099031, 740173.184091868, 740186.862970047, 740221.996722639, 740248.118662338, 740274.456982352, 740314.118556764, 740340.663088018, 740402.513142618, 740424.613207389, 740462.823727718, 740500.710261083, 740500.82183944, 740538.717427256, 740576.287902378, 740613.645412053, 740650.677816159, 740687.38568471, 740800.764463207, 741068.362703661, 741251.843048305, 741276.317664864, 741301.115675253, 741326.016753535, 
741351.353937653, 741385.234045428, 741402.223074623, 741427.756161983, 741453.27959397, 741478.684062271, 741494.987134464, 741511.618136741, 741536.448235721, 741538.553516179, 741590.518900138, 741694.667846535, 741706.95800897, 741721.11895353, 741734.272275504, 741744.540956088, 741755.792325055, 741801.388700188, 741826.605808143, 741848.244456493, 741870.433102097, 741904.539368467, 741927.936185563, 741951.770837829, 741988.180704397, 742012.890455527, 742150.095251911, 742172.679915409, 
742196.482328897, 742209.604121829, 742237.839708948, 742266.178357792, 742323.38856678, 742351.72609368, 742379.962279599, 742394.641131727, 742398.856246274, 742426.441717827, 742455.255748858, 742479.637772703, 742522.067813791, 742544.092403111, 742560.574843552, 742674.071659734, 742705.671434085, 742759.194573884, 742773.443138339, 742795.268604665, 742809.41643491, 742828.47056809, 742863.356048844, 742920.89219334, 743152.439857249, 743154.308640093, 743073.749208987, 742906.732357691, 742876.108519226, 
742798.53736528, 742687.588064125, 742595.557370255, 742221.204475056, 741946.451658232, 741671.477260355, 741494.989424371, 741451.701696077, 741204.998574409, 740494.607341454, 740030.433739051, 739476.156946423))",06067008512,"Census Tract 85.12, Sacramento County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,NA,1,1,4447,4002300,-0.239627881728286
06,067,008509,06067008509,85.09,Census Tract 85.09,G5020,S,2199637,0,+38.6779296,-121.1230683,"list(c(1946661.81750327, 1946661.73120752, 1946647.15791856, 1946637.12047931, 1946622.25675438, 1946611.96445725, 1946608.81707042, 1946595.68240471, 1946584.90246219, 1946560.291685, 1946516.91119283, 1946500.59338486, 1946481.89528236, 1946475.53840394, 1946473.03097263, 1946472.77593586, 1946468.79930492, 1946463.26645161, 1946459.34015937, 1946453.92497047, 1946450.76145168, 1946446.82566284, 1946435.24197718, 1946426.03349615, 1946394.62433758, 1946373.69914115, 1946365.14082283, 1946350.28166407, 
1946331.47053575, 1946312.88022197, 1946304.35183946, 1946280.14578658, 1946265.37346238, 1946256.70748181, 1946232.31234607, 1946223.17545589, 1946217.60659019, 1946203.93877199, 1946195.6819296, 1946191.99120992, 1946179.09570627, 1946179.00941542, 1946173.59922308, 1946149.35690325, 1946134.36994426, 1946116.30105997, 1946065.50200173, 1946057.83419859, 1946035.36763821, 1946012.99839459, 1945984.46064208, 1945954.35201775, 1945916.61095269, 1945875.71709286, 1945840.20258314, 1945820.08049711, 
1945802.98360586, 1945787.83120896, 1945777.21866566, 1945773.78305704, 1945756.23484211, 1945735.16003871, 1945713.33743079, 1945697.77036765, 1945676.13103875, 1945662.66248196, 1945632.40374646, 1945607.17923391, 1945552.27968281, 1945511.22467146, 1945501.02970356, 1945474.10666303, 1945412.32527889, 1945341.11340305, 1945251.99604821, 1945237.20596486, 1945226.92495791, 1945222.07112596, 1945214.15629946, 1945213.89147586, 1945207.0239736, 1945185.14840237, 1945176.48308583, 1945167.90627901, 
1945153.80691464, 1945135.90432719, 1945119.57872623, 1945098.6816179, 1945082.5006322, 1945027.48832056, 1944996.43484845, 1944983.29391565, 1944965.65887578, 1944937.41887226, 1944919.8574855, 1944882.5328666, 1944873.36551293, 1944864.30625088, 1944852.10341385, 1944832.22243035, 1944821.51173876, 1944807.49165209, 1944737.95743397, 1944732.93299631, 1944725.76525702, 1944678.14390376, 1944610.14238926, 1944588.82866112, 1944570.81483853, 1944988.0639813, 1945063.40363424, 1945099.77660181, 1945135.37898755, 
1945170.2107709, 1945196.93460321, 1945304.80635504, 1945310.30871305, 1945316.51020434, 1945551.02882393, 1945573.57890511, 1945594.5751934, 1945610.33699699, 1945628.65560295, 1945644.9831001, 1945656.76414975, 1945667.24434049, 1945676.42441935, 1945684.21589586, 1945690.61803839, 1945696.53580865, 1945699.6364738, 1945701.1715871, 1945701.50221419, 1945701.92036433, 1945702.54914982, 1946101.22856422, 1946153.17659491, 1946260.89553457, 1946334.19600227, 1946587.91097754, 1946591.04919169, 1946611.8779884, 
1946622.54293669, 1946629.9335098, 1946639.97127608, 1946645.79497109, 1946664.58784759, 1946675.34496127, 1946714.71692179, 1946722.61471861, 1946729.17102095, 1946749.3428316, 1946759.88671472, 1946769.09640383, 1946777.18293544, 1946776.6332695, 1946780.36619763, 1946786.09902404, 1946790.35188448, 1946795.80847051, 1946800.23544829, 1946805.88143231, 1946809.18956402, 1946803.95906136, 1946812.03289992, 1946812.18085802, 1946804.73786885, 1946796.19768345, 1946787.5160436, 1946787.37236455, 1946783.67467178, 
1946782.36346741, 1946777.36041145, 1946778.00499067, 1946777.5349828, 1946781.08977735, 1946781.99185287, 1946779.795231, 1946773.71520188, 1946770.35393039, 1946736.79539897, 1946709.61133507, 1946700.53184371, 1946680.4935886, 1946675.23605732, 1946669.34341719, 1946661.81750327, 741737.940999932, 741738.05258343, 741745.253214653, 741740.767226578, 741730.206874509, 741713.399555302, 741711.199822293, 741712.174088132, 741713.910058909, 741716.62493397, 741710.359623042, 741703.694683213, 741692.382648549, 
741678.547136178, 741667.794840495, 741655.473485707, 741646.285104772, 741638.661212009, 741637.132767012, 741634.170875237, 741629.52890734, 741626.55729314, 741625.19023409, 741627.69320653, 741642.110224739, 741636.252995068, 741631.75760303, 741621.974846486, 741606.77826299, 741598.685437805, 741598.741662108, 741583.691787176, 741573.90861349, 741566.305534426, 741535.825511437, 741535.99685592, 741536.144647593, 741548.668963569, 741563.488938077, 741571.284600995, 741582.1385842, 741582.250172743, 
741580.065562118, 741559.576419106, 741543.6888968, 741522.381897627, 741486.859252378, 741485.466797724, 741483.506284889, 741483.099444463, 741484.287830264, 741484.820630724, 741489.289862652, 741490.782728306, 741489.797622679, 741487.044984982, 741481.163753228, 741453.621051486, 741415.168365683, 741395.874065565, 741361.464252522, 741346.395146647, 741336.659954494, 741325.32885531, 741277.846352589, 741254.955434044, 741246.16489283, 741235.342514365, 741211.951452417, 741202.567434018, 741200.748337768, 
741196.265772974, 741198.011836185, 741182.169760431, 741118.044725765, 741105.93216024, 741091.346897782, 741081.387908143, 741069.229148324, 741068.675838983, 741056.954114259, 741039.560445009, 741032.291571628, 741025.244147959, 741012.349959693, 741003.367048291, 740995.927803849, 740994.625402173, 740995.733652068, 740981.894448044, 740971.66839676, 740971.868168949, 740976.761088699, 740996.491145376, 741012.263444799, 741039.937426302, 741048.547867415, 741060.266096177, 741070.451365918, 
741077.802185962, 741076.986596018, 741075.860391038, 741063.897849737, 741093.018706956, 741126.927899272, 741329.859546796, 741619.746645336, 741710.482699216, 741787.319069683, 741909.940818273, 741932.191046737, 741944.60187781, 741958.905377922, 741975.101537307, 741989.132032561, 742048.245836147, 742051.206384414, 742054.606316147, 742183.370766053, 742198.09651954, 742214.720032876, 742229.380224311, 742249.019214226, 742270.225797108, 742288.243211204, 742306.935434459, 742326.413475736, 
742346.455883735, 742366.951640854, 742393.112588054, 742414.407503065, 742435.823878499, 742446.257433574, 742535.069639288, 742642.420613755, 742742.686452936, 742755.776051714, 742781.153880842, 742799.432650842, 742862.488482156, 742863.356048844, 742828.47056809, 742809.41643491, 742795.268604665, 742773.443138339, 742759.194573884, 742705.671434085, 742674.071659734, 742560.574843552, 742544.092403111, 742522.067813791, 742479.637772703, 742455.255748858, 742426.441717827, 742398.856246274, 
742394.641131727, 742379.962279599, 742351.72609368, 742323.38856678, 742266.178357792, 742237.839708948, 742209.604121829, 742196.482328897, 742195.073253611, 742165.489595031, 742134.847525319, 742114.468740217, 742099.314999418, 742075.835808065, 742027.210666826, 741994.040318644, 741953.194111105, 741920.032305774, 741885.501376868, 741853.531159177, 741838.187395596, 741816.421904946, 741799.894527131, 741775.066156266, 741766.761750928, 741705.36599909, 741687.225813232, 741682.844497907, 
741706.067469283, 741713.873173355, 741731.008578095, 741737.940999932))",06067008509,"Census Tract 85.09, Sacramento County, California",32,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,2,2,2443,2198700,-0.234855224378788
06,067,008506,06067008506,85.06,Census Tract 85.06,G5020,S,1109173,584,+38.6706643,-121.1389007,"list(c(1944588.82866112, 1944610.14238926, 1944678.14390376, 1944725.76525702, 1944732.93299631, 1944737.95743397, 1944742.10783977, 1944745.21390936, 1944747.18784726, 1944748.11742553, 1944748.08966433, 1944746.13331897, 1944741.74079681, 1944737.44991301, 1944729.23160796, 1944722.50671478, 1944714.7388744, 1944702.55369735, 1944696.16360621, 1944685.44319433, 1944673.76833988, 1944661.13828088, 1944640.32780198, 1944579.37990893, 1944517.78689559, 1944350.97581796, 1944329.863753, 1944266.35406196, 
1944182.87515665, 1944113.83013934, 1944100.59186285, 1944092.21067195, 1944064.09134586, 1944027.2895996, 1944007.00962484, 1943969.27607894, 1943949.74059127, 1943929.40962651, 1943911.76519101, 1943887.06588086, 1943857.30958968, 1943850.78453831, 1943832.49954572, 1943820.04411473, 1943773.32329041, 1943729.62467657, 1943705.70283243, 1943701.15339711, 1943690.56653218, 1943669.37200988, 1943630.64878628, 1943616.14665164, 1943587.13166836, 1943488.34158522, 1943461.57965225, 1943290.36636264, 
1943200.9394063, 1943192.25020819, 1943141.50683476, 1943105.54726158, 1943113.31222172, 1943127.39530478, 1943140.04784846, 1943153.82476016, 1943168.72603817, 1943184.66542604, 1943397.77474386, 1943625.57476141, 1943643.15230884, 1943661.67941032, 1943680.71863692, 1944146.08672375, 1944154.20200507, 1944182.11958201, 1944447.76286318, 1944570.81483853, 1944588.82866112, 741710.482699216, 741619.746645336, 741329.859546796, 741126.927899272, 741093.018706956, 741063.897849737, 741034.227838298, 
741004.564917555, 740974.798663686, 740945.03949853, 740915.286831338, 740870.670826158, 740826.182375022, 740796.680681794, 740752.773298589, 740723.732210693, 740694.9202465, 740656.479714978, 740638.316148909, 740610.523431152, 740583.181285032, 740556.178701672, 740516.575689405, 740411.301091018, 740467.118339843, 740613.911877234, 740632.26310023, 740687.318296709, 740762.161030578, 740822.029173315, 740833.443867027, 740842.382842936, 740866.777861488, 740894.230133231, 740906.803560317, 740925.270033794, 
740932.176556888, 740937.3123123, 740940.764344923, 740943.487889251, 740944.914146592, 740945.292181303, 740944.197055506, 740942.839722125, 740932.726406965, 740919.150914953, 740908.436434932, 740905.026315967, 740896.995172622, 740877.935580203, 740841.345446564, 740846.108589251, 740854.08077227, 740878.634519016, 740885.148283143, 740920.754227469, 740939.806396353, 740941.865324977, 740954.098357787, 740964.56315048, 740979.718418152, 741002.267799721, 741019.387296968, 741035.499802312, 741050.605321261, 
741064.815479824, 741234.743989246, 741416.011331061, 741428.212726897, 741439.297407878, 741448.935349887, 741654.667281504, 741657.831165925, 741667.853479569, 741749.523062635, 741787.319069683, 741710.482699216))",06067008506,"Census Tract 85.06, Sacramento County, California",126,80,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,3,3,1233,1109700,-0.224822529093857
06,067,007428,06067007428,74.28,Census Tract 74.28,G5020,S,1303375,0,+38.6994816,-121.3466005,"list(c(1927093.76271511, 1927059.83838213, 1926997.59321346, 1926942.11726462, 1926794.95007131, 1926762.06887706, 1926701.41940017, 1926642.58987265, 1926583.76736046, 1926550.87519524, 1926525.44282538, 1926511.87050792, 1926462.80836281, 1926421.88490213, 1926405.2681258, 1926354.19127531, 1926321.41714301, 1926282.23927717, 1926265.01485579, 1926236.13246341, 1926167.45825527, 1925991.17556552, 1925904.39590848, 1925982.43419172, 1926001.28738973, 1926017.07832206, 1926029.79895778, 1926044.84605188, 
1926059.03918242, 1926070.69412391, 1926081.23513879, 1926087.33647324, 1926095.45552814, 1926099.63880913, 1926104.79683311, 1926107.33820302, 1926109.80127997, 1926111.3584082, 1926113.22089261, 1926116.4732866, 1926118.48491362, 1926069.6212281, 1926045.05995854, 1926024.58650687, 1926004.38819925, 1925999.88159279, 1925981.00239315, 1925962.56931855, 1925945.10535544, 1925904.33569676, 1925875.39463035, 1925857.40897554, 1925839.06629665, 1925820.10560611, 1925797.1472878, 1925774.0898899, 1925750.76042625, 
1925723.77220982, 1925711.0104753, 1925678.35457293, 1925666.98273872, 1925656.05601712, 1925645.57542586, 1925635.62593422, 1925626.4685247, 1925618.01620541, 1925610.44194934, 1925604.17362019, 1925522.66192822, 1925488.46334762, 1925484.18289232, 1925480.07439447, 1925472.13567018, 1925463.72077355, 1925457.98737214, 1925453.73689613, 1925451.12501644, 1925450.03060347, 1925450.72318439, 1925451.92084968, 1925500.54041324, 1925553.85636384, 1925597.7785616, 1925683.45131031, 1925815.82896855, 
1926192.95804832, 1926413.87772156, 1926511.02934072, 1926585.04694353, 1926728.73277674, 1926751.01495222, 1926754.67048828, 1926872.78461696, 1927113.53552425, 1927165.19712166, 1927187.53843253, 1927217.07901098, 1927246.25281255, 1927275.05985914, 1927296.13283655, 1927323.51743568, 1927331.31181262, 1927346.2086346, 1927296.91271981, 1927178.33353023, 1927120.21784741, 1927093.76271511, 744550.782246211, 744512.561620832, 744440.178354131, 744375.728379145, 744205.966170927, 744167.95948008, 
744099.449932171, 744030.258320123, 743961.955252183, 743922.950342082, 743891.094634603, 743871.899408781, 743824.825247467, 743783.006857529, 743763.950348501, 743705.90395333, 743670.562627842, 743629.506306516, 743610.677634305, 743582.406777493, 743503.093918652, 743656.460424872, 743729.524581086, 743824.293164125, 743849.989780942, 743873.826904244, 743894.916417534, 743923.090191655, 743953.048094505, 743981.363749888, 744011.576902865, 744031.9494636, 744063.738928749, 744083.684827399, 
744115.168120536, 744136.350166285, 744168.079971613, 744215.027957603, 744238.103541607, 744260.944471562, 744271.695310571, 744284.795341795, 744291.457665446, 744297.971898188, 744306.037984848, 744307.96631299, 744317.574771573, 744328.400455676, 744340.549627004, 744373.005830565, 744395.473611823, 744407.627726909, 744418.785939761, 744428.950630592, 744439.595887981, 744448.909853862, 744457.005128181, 744464.578740742, 744467.581745808, 744473.763946647, 744476.532289393, 744480.4068009, 
744485.498491915, 744491.584541194, 744498.662562712, 744506.73334869, 744515.684294762, 744524.734336288, 744658.705781902, 744714.862707402, 744722.451373074, 744729.816423518, 744746.431356128, 744768.046642983, 744787.972058988, 744808.327989432, 744827.114611774, 744850.106173943, 744887.736271937, 744933.022266926, 744931.800034725, 744930.424122313, 744929.245428755, 744927.241643036, 744923.924847471, 744914.501782468, 744908.949169022, 744906.406257768, 744904.62820684, 744901.113269637, 
744902.356034741, 744902.545187823, 744899.595973909, 744893.551174146, 744891.97858695, 744890.11340825, 744885.852466671, 744879.485497388, 744871.012496627, 744863.496839216, 744851.595041708, 744847.639702673, 744840.17930933, 744785.219570962, 744648.834576465, 744580.743255757, 744550.782246211))",06067007428,"Census Tract 74.28, Sacramento County, California",18,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,4,4,1446,1301400,-0.184911266949548
06,067,007107,06067007107,71.07,Census Tract 71.07,G5020,S,13580327,452122,+38.6578904,-121.5936907,"list(c(1903643.83944858, 1903855.55338457, 1903877.27141875, 1904107.91671221, 1904143.54190343, 1904191.87012583, 1904243.34565671, 1904282.22743713, 1904690.28911303, 1904983.56397341, 1905024.72671161, 1905052.66167909, 1905133.22727349, 1905504.83249916, 1905511.18531603, 1906316.68687265, 1906354.89084413, 1906928.47788789, 1907713.25144002, 1907891.99865679, 1907933.33437168, 1908593.32384745, 1908618.81229409, 1908640.73395444, 1908684.55861987, 1908716.54413635, 1908760.16248776, 1908804.97564763, 
1908847.85818497, 1908890.2883121, 1908922.63844921, 1908953.85112347, 1908962.60600747, 1909036.24959684, 1909080.57536503, 1909125.30553161, 1909161.36420264, 1909203.37596779, 1909246.31190542, 1909269.19492448, 1909307.60339759, 1909344.77891928, 1909349.51977061, 1909380.12093845, 1909414.3195015, 1909441.00477989, 1909473.26573305, 1909489.05839886, 1909499.87246415, 1909531.51187764, 1909562.17333332, 1909590.65564551, 1909617.56061498, 1909637.94501728, 1909657.27782945, 1909897.44840751, 
1909955.35603136, 1910088.90389668, 1910058.34656469, 1910052.77452545, 1910035.79850117, 1909934.63746862, 1909842.70798929, 1909716.3669146, 1909678.14356356, 1909482.83995382, 1909178.67132609, 1909156.12570557, 1908695.95181903, 1908557.53450628, 1908424.94911178, 1908046.08381457, 1907960.84897651, 1907952.76392308, 1907941.99681788, 1907934.28127384, 1907925.62456407, 1907915.51823548, 1907887.15447993, 1907874.19336622, 1907862.42200778, 1907854.62326551, 1907792.81143345, 1907776.31974964, 
1907759.54558497, 1907745.27681835, 1907720.02806206, 1907688.24982008, 1907674.49325129, 1907615.2018599, 1907480.81880936, 1906285.46232991, 1906276.68688734, 1906297.40758678, 1906321.99430123, 1906223.29668767, 1906075.29210733, 1905927.1943537, 1905828.49169445, 1905797.87187528, 1905767.33767625, 1905754.08821787, 1905642.3981129, 1905530.79047047, 1905456.29890983, 1905409.88302035, 1905386.36701665, 1905363.37843311, 1905348.02321368, 1905336.07551039, 1905241.54228579, 1905156.16547243, 
1905147.00875247, 1905121.282345, 1905104.57817988, 1905092.72090751, 1905080.95071188, 1904759.4342036, 1904749.13539298, 1904558.65835606, 1904092.34476798, 1903945.32936888, 1903894.03804779, 1903879.45683517, 1903864.87699949, 1903680.6341161, 1903422.12877779, 1903092.62108934, 1902941.42971591, 1902913.80874572, 1902886.18663512, 1902714.7828021, 1902457.60322469, 1902200.43815853, 1902028.97546248, 1902023.2960896, 1902014.5173134, 1902005.99694994, 1902000.14489915, 1902076.98272757, 1902165.74126331, 
1902389.02937423, 1902529.2087733, 1902663.90584081, 1902697.99864999, 1902743.98966057, 1902796.82897959, 1903643.83944858, 741650.129452904, 741616.873844994, 741613.397805912, 741576.3726188, 741571.290254054, 741565.836551182, 741561.567387289, 741559.55599567, 741554.992377421, 741551.676561669, 741551.196431257, 741550.87071073, 741548.266507936, 741544.723562708, 741544.649855276, 741535.233296582, 741534.793925348, 741528.662928875, 741518.067098968, 741515.821538941, 741515.243132275, 741506.920854982, 
741505.746645599, 741504.723548759, 741501.012401649, 741497.101110932, 741490.506095394, 741481.788505618, 741471.649477304, 741459.961420935, 741449.718576085, 741438.933463805, 741435.726964693, 741405.483130488, 741384.226964439, 741360.190968587, 741339.027498802, 741313.13487895, 741284.234576586, 741267.881366986, 741238.809790826, 741208.419856696, 741204.259259222, 741177.495387009, 741145.473571209, 741118.753492663, 741084.644056722, 741064.595540469, 741050.819625792, 741007.724534944, 
740962.75305833, 740917.472830827, 740871.211017916, 740833.459331816, 740795.053235412, 740222.183727347, 740082.210955149, 739759.882970299, 739759.776215459, 739759.726717609, 739759.692138979, 739759.36670287, 739759.384432703, 739765.002537192, 739764.42706736, 739760.821777665, 739760.876674624, 739761.017049074, 739760.832831217, 739760.831142005, 739760.766241735, 739760.593264793, 739759.890529844, 739760.870060019, 739763.323193343, 739766.185939778, 739770.502617341, 739777.500218713, 
739802.023694922, 739810.607939166, 739816.625241082, 739819.82207152, 739842.614892938, 739846.90940129, 739849.31976721, 739850.036462428, 739849.767340052, 739849.461265072, 739849.284103536, 739848.624060155, 739851.148436145, 739865.145752013, 739170.470299995, 739079.638041358, 739006.969006484, 738941.713422012, 738843.942825574, 738745.95394864, 738680.814224587, 738660.629178627, 738640.33223556, 738631.492728267, 738557.8458056, 738483.977413354, 738434.881699736, 738404.22333888, 738388.620280579, 
738373.455250797, 738363.308602384, 738361.67106482, 738348.892265203, 738337.340226379, 738336.114563205, 738332.639372244, 738341.271567394, 738347.404856756, 738353.537149263, 738520.491368964, 738525.82979711, 738803.393481819, 739536.620833378, 739767.7255686, 739832.83467496, 739851.325451617, 739869.927262908, 740102.586899903, 740429.05741719, 740748.720668301, 740895.406209582, 740922.26996212, 740949.02280367, 741115.382879461, 741364.931003383, 741614.376486306, 741780.752476929, 741786.149943358, 
741794.36029944, 741802.345508435, 741807.856093435, 741806.709785785, 741805.309966181, 741801.742457013, 741798.953282443, 741796.232044019, 741794.159285746, 741789.946146126, 741783.431051871, 741650.129452904))",06067007107,"Census Tract 71.07, Sacramento County, California",42,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,5,5,15600,14040000,-0.269057143136278
